,time,species,protein,ribo_density,codon,gfp_rbs,charging_rate,skew
245243,100.0,ATA_charged,49.0,0.0,0.91,1e-05,10.0,0.9
245244,100.0,ATA_uncharged,201.0,0.0,0.91,1e-05,10.0,0.9
245245,100.0,TTT_charged,25.333333333333332,0.0,0.91,1e-05,10.0,0.9
245246,100.0,TTT_uncharged,2224.6666666666665,0.0,0.91,1e-05,10.0,0.9
245247,100.0,__cellularProtein_rbs,96.33333333333333,0.0,0.91,1e-05,10.0,0.9
245248,100.0,free ribosome,12.0,0.0,0.91,1e-05,10.0,0.9
245249,100.0,cellularProtein,2136.3333333333335,4.88,0.91,1e-05,10.0,0.9
245529,100.0,ATA_charged,108.33333333333333,0.0,0.93,1e-05,10.0,0.9
245530,100.0,ATA_uncharged,141.66666666666666,0.0,0.93,1e-05,10.0,0.9
245531,100.0,TTT_charged,21.333333333333332,0.0,0.93,1e-05,10.0,0.9
245532,100.0,TTT_uncharged,2228.6666666666665,0.0,0.93,1e-05,10.0,0.9
245533,100.0,__cellularProtein_rbs,95.66666666666667,0.0,0.93,1e-05,10.0,0.9
245534,100.0,free ribosome,8.333333333333334,0.0,0.93,1e-05,10.0,0.9
245535,100.0,cellularProtein,2035.3333333333333,4.916666666666667,0.93,1e-05,10.0,0.9
245815,100.0,ATA_charged,138.0,0.0,0.95,1e-05,10.0,0.9
245816,100.0,ATA_uncharged,112.0,0.0,0.95,1e-05,10.0,0.9
245817,100.0,TTT_charged,23.666666666666668,0.0,0.95,1e-05,10.0,0.9
245818,100.0,TTT_uncharged,2226.3333333333335,0.0,0.95,1e-05,10.0,0.9
245819,100.0,__cellularProtein_rbs,99.0,0.0,0.95,1e-05,10.0,0.9
245820,100.0,free ribosome,2.0,0.0,0.95,1e-05,10.0,0.9
245821,100.0,cellularProtein,2006.0,4.98,0.95,1e-05,10.0,0.9
246101,100.0,ATA_charged,170.66666666666666,0.0,0.97,1e-05,10.0,0.9
246102,100.0,ATA_uncharged,79.33333333333333,0.0,0.97,1e-05,10.0,0.9
246103,100.0,TTT_charged,27.0,0.0,0.97,1e-05,10.0,0.9
246104,100.0,TTT_uncharged,2223.0,0.0,0.97,1e-05,10.0,0.9
246105,100.0,__cellularProtein_rbs,100.0,0.0,0.97,1e-05,10.0,0.9
246106,100.0,free ribosome,0.0,0.0,0.97,1e-05,10.0,0.9
246107,100.0,cellularProtein,2000.6666666666667,5.0,0.97,1e-05,10.0,0.9
246387,100.0,ATA_charged,232.33333333333334,0.0,0.99,1e-05,10.0,0.9
246388,100.0,ATA_uncharged,17.666666666666668,0.0,0.99,1e-05,10.0,0.9
246389,100.0,TTT_charged,21.666666666666668,0.0,0.99,1e-05,10.0,0.9
246390,100.0,TTT_uncharged,2228.3333333333335,0.0,0.99,1e-05,10.0,0.9
246391,100.0,__cellularProtein_rbs,99.66666666666667,0.0,0.99,1e-05,10.0,0.9
246392,100.0,free ribosome,0.0,0.0,0.99,1e-05,10.0,0.9
246393,100.0,cellularProtein,2000.3333333333333,5.0,0.99,1e-05,10.0,0.9
246673,100.0,ATA_charged,6.666666666666667,0.0,0.01,1e-05,30.0,0.9
246674,100.0,ATA_uncharged,243.33333333333334,0.0,0.01,1e-05,30.0,0.9
246675,100.0,TTT_charged,2249.3333333333335,0.0,0.01,1e-05,30.0,0.9
246676,100.0,TTT_uncharged,0.6666666666666666,0.0,0.01,1e-05,30.0,0.9
246677,100.0,__cellularProtein_rbs,100.0,0.0,0.01,1e-05,30.0,0.9
246678,100.0,free ribosome,0.0,0.0,0.01,1e-05,30.0,0.9
246679,100.0,cellularProtein,500.0,5.0,0.01,1e-05,30.0,0.9
246959,100.0,ATA_charged,8.0,0.0,0.03,1e-05,30.0,0.9
246960,100.0,ATA_uncharged,242.0,0.0,0.03,1e-05,30.0,0.9
246961,100.0,TTT_charged,2243.3333333333335,0.0,0.03,1e-05,30.0,0.9
246962,100.0,TTT_uncharged,6.666666666666667,0.0,0.03,1e-05,30.0,0.9
246963,100.0,__cellularProtein_rbs,100.0,0.0,0.03,1e-05,30.0,0.9
246964,100.0,free ribosome,0.0,0.0,0.03,1e-05,30.0,0.9
246965,100.0,cellularProtein,500.0,5.0,0.03,1e-05,30.0,0.9
247245,100.0,ATA_charged,11.666666666666666,0.0,0.05,1e-05,30.0,0.9
247246,100.0,ATA_uncharged,238.33333333333334,0.0,0.05,1e-05,30.0,0.9
247247,100.0,TTT_charged,2239.6666666666665,0.0,0.05,1e-05,30.0,0.9
247248,100.0,TTT_uncharged,10.333333333333334,0.0,0.05,1e-05,30.0,0.9
247249,100.0,__cellularProtein_rbs,100.0,0.0,0.05,1e-05,30.0,0.9
247250,100.0,free ribosome,0.0,0.0,0.05,1e-05,30.0,0.9
247251,100.0,cellularProtein,500.0,5.0,0.05,1e-05,30.0,0.9
247531,100.0,ATA_charged,6.0,0.0,0.07,1e-05,30.0,0.9
247532,100.0,ATA_uncharged,244.0,0.0,0.07,1e-05,30.0,0.9
247533,100.0,TTT_charged,2232.3333333333335,0.0,0.07,1e-05,30.0,0.9
247534,100.0,TTT_uncharged,17.666666666666668,0.0,0.07,1e-05,30.0,0.9
247535,100.0,__cellularProtein_rbs,100.0,0.0,0.07,1e-05,30.0,0.9
247536,100.0,free ribosome,0.0,0.0,0.07,1e-05,30.0,0.9
247537,100.0,cellularProtein,500.0,5.0,0.07,1e-05,30.0,0.9
247817,100.0,ATA_charged,6.333333333333333,0.0,0.09,1e-05,30.0,0.9
247818,100.0,ATA_uncharged,243.66666666666666,0.0,0.09,1e-05,30.0,0.9
247819,100.0,TTT_charged,2225.6666666666665,0.0,0.09,1e-05,30.0,0.9
247820,100.0,TTT_uncharged,24.333333333333332,0.0,0.09,1e-05,30.0,0.9
247821,100.0,__cellularProtein_rbs,100.0,0.0,0.09,1e-05,30.0,0.9
247822,100.0,free ribosome,0.0,0.0,0.09,1e-05,30.0,0.9
247823,100.0,cellularProtein,500.0,5.0,0.09,1e-05,30.0,0.9
248103,100.0,ATA_charged,7.0,0.0,0.11,1e-05,30.0,0.9
248104,100.0,ATA_uncharged,243.0,0.0,0.11,1e-05,30.0,0.9
248105,100.0,TTT_charged,2223.3333333333335,0.0,0.11,1e-05,30.0,0.9
248106,100.0,TTT_uncharged,26.666666666666668,0.0,0.11,1e-05,30.0,0.9
248107,100.0,__cellularProtein_rbs,100.0,0.0,0.11,1e-05,30.0,0.9
248108,100.0,free ribosome,0.0,0.0,0.11,1e-05,30.0,0.9
248109,100.0,cellularProtein,500.0,5.0,0.11,1e-05,30.0,0.9
248389,100.0,ATA_charged,7.0,0.0,0.13,1e-05,30.0,0.9
248390,100.0,ATA_uncharged,243.0,0.0,0.13,1e-05,30.0,0.9
248391,100.0,TTT_charged,2206.6666666666665,0.0,0.13,1e-05,30.0,0.9
248392,100.0,TTT_uncharged,43.333333333333336,0.0,0.13,1e-05,30.0,0.9
248393,100.0,__cellularProtein_rbs,100.0,0.0,0.13,1e-05,30.0,0.9
248394,100.0,free ribosome,0.0,0.0,0.13,1e-05,30.0,0.9
248395,100.0,cellularProtein,500.0,5.0,0.13,1e-05,30.0,0.9
248675,100.0,ATA_charged,8.333333333333334,0.0,0.15,1e-05,30.0,0.9
248676,100.0,ATA_uncharged,241.66666666666666,0.0,0.15,1e-05,30.0,0.9
248677,100.0,TTT_charged,2203.3333333333335,0.0,0.15,1e-05,30.0,0.9
248678,100.0,TTT_uncharged,46.666666666666664,0.0,0.15,1e-05,30.0,0.9
248679,100.0,__cellularProtein_rbs,100.0,0.0,0.15,1e-05,30.0,0.9
248680,100.0,free ribosome,0.0,0.0,0.15,1e-05,30.0,0.9
248681,100.0,cellularProtein,500.0,5.0,0.15,1e-05,30.0,0.9
248961,100.0,ATA_charged,8.666666666666666,0.0,0.17,1e-05,30.0,0.9
248962,100.0,ATA_uncharged,241.33333333333334,0.0,0.17,1e-05,30.0,0.9
248963,100.0,TTT_charged,2193.3333333333335,0.0,0.17,1e-05,30.0,0.9
248964,100.0,TTT_uncharged,56.666666666666664,0.0,0.17,1e-05,30.0,0.9
248965,100.0,__cellularProtein_rbs,100.0,0.0,0.17,1e-05,30.0,0.9
248966,100.0,free ribosome,0.0,0.0,0.17,1e-05,30.0,0.9
248967,100.0,cellularProtein,500.0,5.0,0.17,1e-05,30.0,0.9
249247,100.0,ATA_charged,8.333333333333334,0.0,0.19,1e-05,30.0,0.9
249248,100.0,ATA_uncharged,241.66666666666666,0.0,0.19,1e-05,30.0,0.9
249249,100.0,TTT_charged,2188.3333333333335,0.0,0.19,1e-05,30.0,0.9
249250,100.0,TTT_uncharged,61.666666666666664,0.0,0.19,1e-05,30.0,0.9
249251,100.0,__cellularProtein_rbs,100.0,0.0,0.19,1e-05,30.0,0.9
249252,100.0,free ribosome,1.6666666666666667,0.0,0.19,1e-05,30.0,0.9
249253,100.0,cellularProtein,502.0,4.983333333333333,0.19,1e-05,30.0,0.9
249533,100.0,ATA_charged,7.333333333333333,0.0,0.21,1e-05,30.0,0.9
249534,100.0,ATA_uncharged,242.66666666666666,0.0,0.21,1e-05,30.0,0.9
249535,100.0,TTT_charged,2182.6666666666665,0.0,0.21,1e-05,30.0,0.9
249536,100.0,TTT_uncharged,67.33333333333333,0.0,0.21,1e-05,30.0,0.9
249537,100.0,__cellularProtein_rbs,97.33333333333333,0.0,0.21,1e-05,30.0,0.9
249538,100.0,free ribosome,2.6666666666666665,0.0,0.21,1e-05,30.0,0.9
249539,100.0,cellularProtein,510.6666666666667,4.973333333333334,0.21,1e-05,30.0,0.9
249819,100.0,ATA_charged,7.0,0.0,0.23,1e-05,30.0,0.9
249820,100.0,ATA_uncharged,243.0,0.0,0.23,1e-05,30.0,0.9
249821,100.0,TTT_charged,2166.0,0.0,0.23,1e-05,30.0,0.9
249822,100.0,TTT_uncharged,84.0,0.0,0.23,1e-05,30.0,0.9
249823,100.0,__cellularProtein_rbs,93.0,0.0,0.23,1e-05,30.0,0.9
249824,100.0,free ribosome,9.666666666666666,0.0,0.23,1e-05,30.0,0.9
249825,100.0,cellularProtein,546.0,4.903333333333333,0.23,1e-05,30.0,0.9
250105,100.0,ATA_charged,9.333333333333334,0.0,0.25,1e-05,30.0,0.9
250106,100.0,ATA_uncharged,240.66666666666666,0.0,0.25,1e-05,30.0,0.9
250107,100.0,TTT_charged,2157.0,0.0,0.25,1e-05,30.0,0.9
250108,100.0,TTT_uncharged,93.0,0.0,0.25,1e-05,30.0,0.9
250109,100.0,__cellularProtein_rbs,89.33333333333333,0.0,0.25,1e-05,30.0,0.9
250110,100.0,free ribosome,15.0,0.0,0.25,1e-05,30.0,0.9
250111,100.0,cellularProtein,617.6666666666666,4.8500000000000005,0.25,1e-05,30.0,0.9
250391,100.0,ATA_charged,7.333333333333333,0.0,0.27,1e-05,30.0,0.9
250392,100.0,ATA_uncharged,242.66666666666666,0.0,0.27,1e-05,30.0,0.9
250393,100.0,TTT_charged,2147.3333333333335,0.0,0.27,1e-05,30.0,0.9
250394,100.0,TTT_uncharged,102.66666666666667,0.0,0.27,1e-05,30.0,0.9
250395,100.0,__cellularProtein_rbs,85.66666666666667,0.0,0.27,1e-05,30.0,0.9
250396,100.0,free ribosome,27.333333333333332,0.0,0.27,1e-05,30.0,0.9
250397,100.0,cellularProtein,734.6666666666666,4.726666666666667,0.27,1e-05,30.0,0.9
250677,100.0,ATA_charged,5.666666666666667,0.0,0.29,1e-05,30.0,0.9
250678,100.0,ATA_uncharged,244.33333333333334,0.0,0.29,1e-05,30.0,0.9
250679,100.0,TTT_charged,2123.0,0.0,0.29,1e-05,30.0,0.9
250680,100.0,TTT_uncharged,127.0,0.0,0.29,1e-05,30.0,0.9
250681,100.0,__cellularProtein_rbs,86.66666666666667,0.0,0.29,1e-05,30.0,0.9
250682,100.0,free ribosome,24.333333333333332,0.0,0.29,1e-05,30.0,0.9
250683,100.0,cellularProtein,855.0,4.756666666666667,0.29,1e-05,30.0,0.9
250963,100.0,ATA_charged,8.666666666666666,0.0,0.31,1e-05,30.0,0.9
250964,100.0,ATA_uncharged,241.33333333333334,0.0,0.31,1e-05,30.0,0.9
250965,100.0,TTT_charged,2126.3333333333335,0.0,0.31,1e-05,30.0,0.9
250966,100.0,TTT_uncharged,123.66666666666667,0.0,0.31,1e-05,30.0,0.9
250967,100.0,__cellularProtein_rbs,91.33333333333333,0.0,0.31,1e-05,30.0,0.9
250968,100.0,free ribosome,16.666666666666668,0.0,0.31,1e-05,30.0,0.9
250969,100.0,cellularProtein,958.3333333333334,4.833333333333333,0.31,1e-05,30.0,0.9
251249,100.0,ATA_charged,6.0,0.0,0.33,1e-05,30.0,0.9
251250,100.0,ATA_uncharged,244.0,0.0,0.33,1e-05,30.0,0.9
251251,100.0,TTT_charged,2128.0,0.0,0.33,1e-05,30.0,0.9
251252,100.0,TTT_uncharged,122.0,0.0,0.33,1e-05,30.0,0.9
251253,100.0,__cellularProtein_rbs,97.33333333333333,0.0,0.33,1e-05,30.0,0.9
251254,100.0,free ribosome,2.6666666666666665,0.0,0.33,1e-05,30.0,0.9
251255,100.0,cellularProtein,995.3333333333334,4.973333333333334,0.33,1e-05,30.0,0.9
251535,100.0,ATA_charged,10.666666666666666,0.0,0.35,1e-05,30.0,0.9
251536,100.0,ATA_uncharged,239.33333333333334,0.0,0.35,1e-05,30.0,0.9
251537,100.0,TTT_charged,2135.3333333333335,0.0,0.35,1e-05,30.0,0.9
251538,100.0,TTT_uncharged,114.66666666666667,0.0,0.35,1e-05,30.0,0.9
251539,100.0,__cellularProtein_rbs,100.0,0.0,0.35,1e-05,30.0,0.9
251540,100.0,free ribosome,0.0,0.0,0.35,1e-05,30.0,0.9
251541,100.0,cellularProtein,1000.0,5.0,0.35,1e-05,30.0,0.9
251821,100.0,ATA_charged,8.333333333333334,0.0,0.37,1e-05,30.0,0.9
251822,100.0,ATA_uncharged,241.66666666666666,0.0,0.37,1e-05,30.0,0.9
251823,100.0,TTT_charged,2126.3333333333335,0.0,0.37,1e-05,30.0,0.9
251824,100.0,TTT_uncharged,123.66666666666667,0.0,0.37,1e-05,30.0,0.9
251825,100.0,__cellularProtein_rbs,100.0,0.0,0.37,1e-05,30.0,0.9
251826,100.0,free ribosome,0.0,0.0,0.37,1e-05,30.0,0.9
251827,100.0,cellularProtein,1000.0,5.0,0.37,1e-05,30.0,0.9
252107,100.0,ATA_charged,8.333333333333334,0.0,0.39,1e-05,30.0,0.9
252108,100.0,ATA_uncharged,241.66666666666666,0.0,0.39,1e-05,30.0,0.9
252109,100.0,TTT_charged,2141.0,0.0,0.39,1e-05,30.0,0.9
252110,100.0,TTT_uncharged,109.0,0.0,0.39,1e-05,30.0,0.9
252111,100.0,__cellularProtein_rbs,100.0,0.0,0.39,1e-05,30.0,0.9
252112,100.0,free ribosome,0.0,0.0,0.39,1e-05,30.0,0.9
252113,100.0,cellularProtein,1000.0,5.0,0.39,1e-05,30.0,0.9
252393,100.0,ATA_charged,7.333333333333333,0.0,0.41,1e-05,30.0,0.9
252394,100.0,ATA_uncharged,242.66666666666666,0.0,0.41,1e-05,30.0,0.9
252395,100.0,TTT_charged,2154.0,0.0,0.41,1e-05,30.0,0.9
252396,100.0,TTT_uncharged,96.0,0.0,0.41,1e-05,30.0,0.9
252397,100.0,__cellularProtein_rbs,100.0,0.0,0.41,1e-05,30.0,0.9
252398,100.0,free ribosome,0.0,0.0,0.41,1e-05,30.0,0.9
252399,100.0,cellularProtein,1000.0,5.0,0.41,1e-05,30.0,0.9
252679,100.0,ATA_charged,6.666666666666667,0.0,0.43,1e-05,30.0,0.9
252680,100.0,ATA_uncharged,243.33333333333334,0.0,0.43,1e-05,30.0,0.9
252681,100.0,TTT_charged,2133.0,0.0,0.43,1e-05,30.0,0.9
252682,100.0,TTT_uncharged,117.0,0.0,0.43,1e-05,30.0,0.9
252683,100.0,__cellularProtein_rbs,100.0,0.0,0.43,1e-05,30.0,0.9
252684,100.0,free ribosome,0.0,0.0,0.43,1e-05,30.0,0.9
252685,100.0,cellularProtein,1000.0,5.0,0.43,1e-05,30.0,0.9
252965,100.0,ATA_charged,7.333333333333333,0.0,0.45,1e-05,30.0,0.9
252966,100.0,ATA_uncharged,242.66666666666666,0.0,0.45,1e-05,30.0,0.9
252967,100.0,TTT_charged,2091.6666666666665,0.0,0.45,1e-05,30.0,0.9
252968,100.0,TTT_uncharged,158.33333333333334,0.0,0.45,1e-05,30.0,0.9
252969,100.0,__cellularProtein_rbs,100.0,0.0,0.45,1e-05,30.0,0.9
252970,100.0,free ribosome,0.0,0.0,0.45,1e-05,30.0,0.9
252971,100.0,cellularProtein,1000.6666666666666,5.0,0.45,1e-05,30.0,0.9
253251,100.0,ATA_charged,9.666666666666666,0.0,0.47,1e-05,30.0,0.9
253252,100.0,ATA_uncharged,240.33333333333334,0.0,0.47,1e-05,30.0,0.9
253253,100.0,TTT_charged,1996.3333333333333,0.0,0.47,1e-05,30.0,0.9
253254,100.0,TTT_uncharged,253.66666666666666,0.0,0.47,1e-05,30.0,0.9
253255,100.0,__cellularProtein_rbs,99.33333333333333,0.0,0.47,1e-05,30.0,0.9
253256,100.0,free ribosome,4.0,0.0,0.47,1e-05,30.0,0.9
253257,100.0,cellularProtein,1008.6666666666666,4.96,0.47,1e-05,30.0,0.9
253537,100.0,ATA_charged,9.0,0.0,0.49,1e-05,30.0,0.9
253538,100.0,ATA_uncharged,241.0,0.0,0.49,1e-05,30.0,0.9
253539,100.0,TTT_charged,1973.6666666666667,0.0,0.49,1e-05,30.0,0.9
253540,100.0,TTT_uncharged,276.3333333333333,0.0,0.49,1e-05,30.0,0.9
253541,100.0,__cellularProtein_rbs,95.66666666666667,0.0,0.49,1e-05,30.0,0.9
253542,100.0,free ribosome,12.0,0.0,0.49,1e-05,30.0,0.9
253543,100.0,cellularProtein,1059.0,4.88,0.49,1e-05,30.0,0.9
253823,100.0,ATA_charged,8.666666666666666,0.0,0.51,1e-05,30.0,0.9
253824,100.0,ATA_uncharged,241.33333333333334,0.0,0.51,1e-05,30.0,0.9
253825,100.0,TTT_charged,1985.6666666666667,0.0,0.51,1e-05,30.0,0.9
253826,100.0,TTT_uncharged,264.3333333333333,0.0,0.51,1e-05,30.0,0.9
253827,100.0,__cellularProtein_rbs,88.33333333333333,0.0,0.51,1e-05,30.0,0.9
253828,100.0,free ribosome,24.0,0.0,0.51,1e-05,30.0,0.9
253829,100.0,cellularProtein,1200.3333333333333,4.760000000000001,0.51,1e-05,30.0,0.9
254109,100.0,ATA_charged,14.333333333333334,0.0,0.53,1e-05,30.0,0.9
254110,100.0,ATA_uncharged,235.66666666666666,0.0,0.53,1e-05,30.0,0.9
254111,100.0,TTT_charged,1979.0,0.0,0.53,1e-05,30.0,0.9
254112,100.0,TTT_uncharged,271.0,0.0,0.53,1e-05,30.0,0.9
254113,100.0,__cellularProtein_rbs,84.33333333333333,0.0,0.53,1e-05,30.0,0.9
254114,100.0,free ribosome,30.333333333333332,0.0,0.53,1e-05,30.0,0.9
254115,100.0,cellularProtein,1394.6666666666667,4.696666666666666,0.53,1e-05,30.0,0.9
254395,100.0,ATA_charged,7.666666666666667,0.0,0.55,1e-05,30.0,0.9
254396,100.0,ATA_uncharged,242.33333333333334,0.0,0.55,1e-05,30.0,0.9
254397,100.0,TTT_charged,1952.6666666666667,0.0,0.55,1e-05,30.0,0.9
254398,100.0,TTT_uncharged,297.3333333333333,0.0,0.55,1e-05,30.0,0.9
254399,100.0,__cellularProtein_rbs,97.66666666666667,0.0,0.55,1e-05,30.0,0.9
254400,100.0,free ribosome,4.333333333333333,0.0,0.55,1e-05,30.0,0.9
254401,100.0,cellularProtein,1495.0,4.956666666666667,0.55,1e-05,30.0,0.9
254681,100.0,ATA_charged,7.0,0.0,0.57,1e-05,30.0,0.9
254682,100.0,ATA_uncharged,243.0,0.0,0.57,1e-05,30.0,0.9
254683,100.0,TTT_charged,1972.3333333333333,0.0,0.57,1e-05,30.0,0.9
254684,100.0,TTT_uncharged,277.6666666666667,0.0,0.57,1e-05,30.0,0.9
254685,100.0,__cellularProtein_rbs,100.0,0.0,0.57,1e-05,30.0,0.9
254686,100.0,free ribosome,0.0,0.0,0.57,1e-05,30.0,0.9
254687,100.0,cellularProtein,1500.0,5.0,0.57,1e-05,30.0,0.9
254967,100.0,ATA_charged,5.0,0.0,0.59,1e-05,30.0,0.9
254968,100.0,ATA_uncharged,245.0,0.0,0.59,1e-05,30.0,0.9
254969,100.0,TTT_charged,1967.6666666666667,0.0,0.59,1e-05,30.0,0.9
254970,100.0,TTT_uncharged,282.3333333333333,0.0,0.59,1e-05,30.0,0.9
254971,100.0,__cellularProtein_rbs,100.0,0.0,0.59,1e-05,30.0,0.9
254972,100.0,free ribosome,0.0,0.0,0.59,1e-05,30.0,0.9
254973,100.0,cellularProtein,1500.3333333333333,5.0,0.59,1e-05,30.0,0.9
255253,100.0,ATA_charged,8.0,0.0,0.61,1e-05,30.0,0.9
255254,100.0,ATA_uncharged,242.0,0.0,0.61,1e-05,30.0,0.9
255255,100.0,TTT_charged,1863.3333333333333,0.0,0.61,1e-05,30.0,0.9
255256,100.0,TTT_uncharged,386.6666666666667,0.0,0.61,1e-05,30.0,0.9
255257,100.0,__cellularProtein_rbs,98.66666666666667,0.0,0.61,1e-05,30.0,0.9
255258,100.0,free ribosome,3.6666666666666665,0.0,0.61,1e-05,30.0,0.9
255259,100.0,cellularProtein,1525.0,4.963333333333334,0.61,1e-05,30.0,0.9
255539,100.0,ATA_charged,6.0,0.0,0.63,1e-05,30.0,0.9
255540,100.0,ATA_uncharged,244.0,0.0,0.63,1e-05,30.0,0.9
255541,100.0,TTT_charged,1768.3333333333333,0.0,0.63,1e-05,30.0,0.9
255542,100.0,TTT_uncharged,481.6666666666667,0.0,0.63,1e-05,30.0,0.9
255543,100.0,__cellularProtein_rbs,95.66666666666667,0.0,0.63,1e-05,30.0,0.9
255544,100.0,free ribosome,23.666666666666668,0.0,0.63,1e-05,30.0,0.9
255545,100.0,cellularProtein,1659.6666666666667,4.763333333333333,0.63,1e-05,30.0,0.9
255825,100.0,ATA_charged,8.0,0.0,0.65,1e-05,30.0,0.9
255826,100.0,ATA_uncharged,242.0,0.0,0.65,1e-05,30.0,0.9
255827,100.0,TTT_charged,1798.0,0.0,0.65,1e-05,30.0,0.9
255828,100.0,TTT_uncharged,452.0,0.0,0.65,1e-05,30.0,0.9
255829,100.0,__cellularProtein_rbs,92.0,0.0,0.65,1e-05,30.0,0.9
255830,100.0,free ribosome,24.666666666666668,0.0,0.65,1e-05,30.0,0.9
255831,100.0,cellularProtein,1920.0,4.753333333333334,0.65,1e-05,30.0,0.9
256111,100.0,ATA_charged,7.333333333333333,0.0,0.67,1e-05,30.0,0.9
256112,100.0,ATA_uncharged,242.66666666666666,0.0,0.67,1e-05,30.0,0.9
256113,100.0,TTT_charged,1813.0,0.0,0.67,1e-05,30.0,0.9
256114,100.0,TTT_uncharged,437.0,0.0,0.67,1e-05,30.0,0.9
256115,100.0,__cellularProtein_rbs,99.66666666666667,0.0,0.67,1e-05,30.0,0.9
256116,100.0,free ribosome,0.0,0.0,0.67,1e-05,30.0,0.9
256117,100.0,cellularProtein,1999.3333333333333,5.0,0.67,1e-05,30.0,0.9
256397,100.0,ATA_charged,10.333333333333334,0.0,0.69,1e-05,30.0,0.9
256398,100.0,ATA_uncharged,239.66666666666666,0.0,0.69,1e-05,30.0,0.9
256399,100.0,TTT_charged,1731.6666666666667,0.0,0.69,1e-05,30.0,0.9
256400,100.0,TTT_uncharged,518.3333333333334,0.0,0.69,1e-05,30.0,0.9
256401,100.0,__cellularProtein_rbs,99.0,0.0,0.69,1e-05,30.0,0.9
256402,100.0,free ribosome,7.666666666666667,0.0,0.69,1e-05,30.0,0.9
256403,100.0,cellularProtein,2035.6666666666667,4.923333333333333,0.69,1e-05,30.0,0.9
256683,100.0,ATA_charged,6.666666666666667,0.0,0.71,1e-05,30.0,0.9
256684,100.0,ATA_uncharged,243.33333333333334,0.0,0.71,1e-05,30.0,0.9
256685,100.0,TTT_charged,1595.0,0.0,0.71,1e-05,30.0,0.9
256686,100.0,TTT_uncharged,655.0,0.0,0.71,1e-05,30.0,0.9
256687,100.0,__cellularProtein_rbs,96.33333333333333,0.0,0.71,1e-05,30.0,0.9
256688,100.0,free ribosome,25.333333333333332,0.0,0.71,1e-05,30.0,0.9
256689,100.0,cellularProtein,2249.3333333333335,4.746666666666666,0.71,1e-05,30.0,0.9
256969,100.0,ATA_charged,6.666666666666667,0.0,0.73,1e-05,30.0,0.9
256970,100.0,ATA_uncharged,243.33333333333334,0.0,0.73,1e-05,30.0,0.9
256971,100.0,TTT_charged,1638.0,0.0,0.73,1e-05,30.0,0.9
256972,100.0,TTT_uncharged,612.0,0.0,0.73,1e-05,30.0,0.9
256973,100.0,__cellularProtein_rbs,99.33333333333333,0.0,0.73,1e-05,30.0,0.9
256974,100.0,free ribosome,5.0,0.0,0.73,1e-05,30.0,0.9
256975,100.0,cellularProtein,2496.3333333333335,4.95,0.73,1e-05,30.0,0.9
257255,100.0,ATA_charged,7.333333333333333,0.0,0.75,1e-05,30.0,0.9
257256,100.0,ATA_uncharged,242.66666666666666,0.0,0.75,1e-05,30.0,0.9
257257,100.0,TTT_charged,1534.6666666666667,0.0,0.75,1e-05,30.0,0.9
257258,100.0,TTT_uncharged,715.3333333333334,0.0,0.75,1e-05,30.0,0.9
257259,100.0,__cellularProtein_rbs,97.66666666666667,0.0,0.75,1e-05,30.0,0.9
257260,100.0,free ribosome,13.0,0.0,0.75,1e-05,30.0,0.9
257261,100.0,cellularProtein,2614.0,4.87,0.75,1e-05,30.0,0.9
257541,100.0,ATA_charged,10.0,0.0,0.77,1e-05,30.0,0.9
257542,100.0,ATA_uncharged,240.0,0.0,0.77,1e-05,30.0,0.9
257543,100.0,TTT_charged,1409.6666666666667,0.0,0.77,1e-05,30.0,0.9
257544,100.0,TTT_uncharged,840.3333333333334,0.0,0.77,1e-05,30.0,0.9
257545,100.0,__cellularProtein_rbs,100.0,0.0,0.77,1e-05,30.0,0.9
257546,100.0,free ribosome,15.0,0.0,0.77,1e-05,30.0,0.9
257547,100.0,cellularProtein,2971.6666666666665,4.8500000000000005,0.77,1e-05,30.0,0.9
257827,100.0,ATA_charged,8.666666666666666,0.0,0.79,1e-05,30.0,0.9
257828,100.0,ATA_uncharged,241.33333333333334,0.0,0.79,1e-05,30.0,0.9
257829,100.0,TTT_charged,1320.0,0.0,0.79,1e-05,30.0,0.9
257830,100.0,TTT_uncharged,930.0,0.0,0.79,1e-05,30.0,0.9
257831,100.0,__cellularProtein_rbs,100.0,0.0,0.79,1e-05,30.0,0.9
257832,100.0,free ribosome,16.0,0.0,0.79,1e-05,30.0,0.9
257833,100.0,cellularProtein,3182.6666666666665,4.84,0.79,1e-05,30.0,0.9
258113,100.0,ATA_charged,7.0,0.0,0.81,1e-05,30.0,0.9
258114,100.0,ATA_uncharged,243.0,0.0,0.81,1e-05,30.0,0.9
258115,100.0,TTT_charged,1309.0,0.0,0.81,1e-05,30.0,0.9
258116,100.0,TTT_uncharged,941.0,0.0,0.81,1e-05,30.0,0.9
258117,100.0,__cellularProtein_rbs,100.0,0.0,0.81,1e-05,30.0,0.9
258118,100.0,free ribosome,13.666666666666666,0.0,0.81,1e-05,30.0,0.9
258119,100.0,cellularProtein,3569.6666666666665,4.863333333333333,0.81,1e-05,30.0,0.9
258399,100.0,ATA_charged,7.0,0.0,0.83,1e-05,30.0,0.9
258400,100.0,ATA_uncharged,243.0,0.0,0.83,1e-05,30.0,0.9
258401,100.0,TTT_charged,1082.0,0.0,0.83,1e-05,30.0,0.9
258402,100.0,TTT_uncharged,1168.0,0.0,0.83,1e-05,30.0,0.9
